,word1,word2,label
1943,измышление,вязаться,0
1944,слоновый,слоновий,1
1945,одышка,отдышка,1
1946,автономия,аритмический,0
1947,выгода,выгодность,1
1948,повиниться,провиниться,1
1949,гарант,зрительский,0
1950,злостный,злой,1
1951,бедняга,бедняк,1
1952,остатки,останки,1
1953,отборщик,схематичный,0
1954,бережливость,бережность,1
1955,коптить,коптеть,1
1956,простацкий,простецкий,1
1957,фанатичный,тягостно,0
1958,протрезветь,протрезвить,1
1959,всякий,всякий,0
1960,вывёртываться,двурушный,0
1961,личностный,графический,0
1962,юмористичный,юмористический,1
1963,раскольнический,раскольничий,1
1964,гагаровый,обделить,0
1965,преемник,натуралистичный,0
1966,фактор,факт,1
1967,ненавистный,явный,0
1968,возбуждать,побуждать,1
1969,достоинство,признанный,0
1970,эстетический,бывалый,0
1971,ввалить,диалект,0
1972,домоправление,эфирный,0
1973,венок,дарственная,0
1974,архаический,дарственная,0
1975,отклик,выгода,0
1976,изуверный,изверуский,1
1977,хвостистский,бедный,0
1978,горный,правительский,0
1979,благодарный,благодарственный,1
1980,флегматичный,флегматический,1
1981,демобилизировать,бывалый,0
1982,конъектура,конъюнктура,1
1983,всякий,возмущённый,0
1984,черкешенка,черкеска,1
1985,ненавистнический,блистать,0
1986,заполнить,пуганый,0
1987,акселератор,талан,0
1988,отграничить,разграничить,1
1989,пастель,постель,1
1990,дефективный,гарантийный,0
1991,бунтарь,элитарный,0
1992,выгодность,русский,0
1993,поиски,происки,1
1994,совестно,совестливо,1
1995,романтический,злостный,0
1996,вышний,широкий,0
1997,дно,отметка,0
1998,основание,обоснование,1
1999,довольствие,безответный,0
2000,обидный,обидчивый,1
2001,цветы,цвета,1
2002,зубы,зубья,1
2003,барственный,настоятельный,0
2004,ванна,ванная,1
2005,прозаичный,ловчий,0
2006,взыскательный,заплатить,0
2007,швейцар,пророческий,0
2008,элегический,белеть,0
2009,комичный,налагать,0
2010,полис,тягостно,0
2011,вековой,вечный,1
2012,инвариант,новация,0
2013,четырёхручный,четырёхрукий,1
2014,доверчивый,доверительный,1
2015,репрессия,депрессия,1
2016,дно,днище,1
2017,политический,политичный,1
2018,движитель,автономность,0
2019,клеёнчатый,клеёночный,1
2020,допуск,допущение,1
2021,временщик,временник,1
2022,прозаичный,мучительский,0
2023,налагать,веселить,0
2024,мельничий,начертить,0
2025,бабский,бабий,1
2026,величественный,великий,1
2027,выписать,подписать,1
2028,подпятник,подпяточник,1
2029,водяной,действительный,0
2030,подживать,подживлять,1
2031,перегородчатый,перегородочный,1
2032,отпечатать,опечатать,1
2033,примотать,чеканочный,0
2034,политический,отклоняться,0
2035,венец,сладостный,0
2036,шлифовальник,шлифовальщик,1
2037,склочнический,склочный,1
2038,овчарня,лакировочный,0
2039,произношение,дипломатичный,0
2040,рожать,каменистый,0
2041,антипатический,антипатичный,1
2042,варенье,эскалатор,0
2043,яловочный,яловый,1
2044,затруднительный,склочный,0
2045,деквалификация,дисквалификация,1
2046,головашки,коллекторский,0
2047,правительский,правительственный,1
2048,акулий,акуловый,1
2049,предоставить,представить,1
2050,астматичный,симптоматический,0
2051,аспирант,аспират,1
2052,отграничить,булавчатый,0
2053,будничный,будний,1
2054,вечный,азарт,0
2055,подпяточник,съёмный,0
2056,мифический,проверка,0
2057,воскресенье,сборочный,0
2058,столярный,столярский,1
2059,опаршиветь,опаршивить,1
2060,языковой,порумянеть,0
2061,могучий,могущественный,1
2062,обжорный,обжорливый,1
2063,различие,отличие,1
2064,трагичный,приобретательский,0
2065,подголовник,артистичный,0
2066,типический,типичный,1
2067,снискать,угодно,0
2068,просительный,просительский,1
2069,солитёр,солитер,1
2070,будничный,сыто,0
2071,зимовщик,зимовник,1
2072,самодурный,самодурский,1
2073,удалой,ванная,0
2074,человеческий,человечный,1
2075,каннибал,Ганнибал,1
2076,однорукий,гуманный,0
2077,дар,дарственная,1
2078,явственный,явный,1
2079,черепаший,героический,0
2080,мифический,Атлантика,0
2081,двигатель,движитель,1
2082,экологичный,экологический,1
2083,бывший,происки,0
2084,лирник,романтический,0
2085,костяной,костный,1
2086,конфузливый,конфузный,1
2087,увеселительный,преобразовательский,0
2088,нестерпимый,нетерпимый,1
2089,грубеть,грубить,1
2090,господский,господний,1
2091,мудреть,мудрить,1
2092,заплатить,выплатить,1
2093,премьерный,премьерский,1
2094,ванная,именитый,0
2095,дидактичный,деспотизм,0
2096,ответный,ответственный,1
2097,водный,водяной,1
2098,теоретичный,теоретический,1
2099,благотворительный,напоминание,0
2100,артельский,однорукий,0
2101,возлагать,налагать,1
2102,вбить,эстетский,0
2103,кардинальский,седельный,0
2104,оклик,ребрастый,0
2105,мелодический,мелодичный,1
2106,гордый,варочный,0
2107,вспыльчивость,пылкость,1
2108,статический,прожигательский,0
2109,талан,талант,1
2110,доверие,вера,1
2111,опечатки,отпечатки,1
2112,гнездовье,оформительный,0
2113,сиеста,фиеста,1
2114,болотистый,болотный,1
2115,графический,графичный,1
2116,коренной,корневой,1
2117,заботный,воспитательский,0
2118,подпяточник,клетчатый,0
2119,лобовой,лобный,1
2120,болезненный,болезный,1
2121,полированный,двуручный,0
2122,дождливый,дождевой,1
2123,полемичный,травматический,0
2124,заполнить,восполнить,1
2125,могущественный,пастушок,0
2126,стекольный,фен,0
2127,раздражительность,раздражение,1
2128,шествовать,шефствовать,1
2129,доверчивый,молодить,0
2130,поворотный,поворотливый,1
2131,зачинщик,зачинатель,1
2132,пергаментный,пластиночный,0
2133,интернет,обидный,0
2134,бабий,кожный,0
2135,адресат,громкий,0
2136,популистский,обладать,0
2137,распутница,экономия,0
2138,сценичный,сценический,1
2139,стекольный,допуск,0
2140,кокотка,кокетка,1
2141,удачливый,удачный,1
2142,глупеть,неорганический,0
2143,абстрактность,абстракция,1
2144,двинуть,житейский,0
2145,телевизионщик,телевизионник,1
2146,тупеть,взойти,0
2147,поручительский,поручительный,1
2148,авторитарный,бывший,0
2149,ошейник,искательский,0
2150,временник,временщик,1
2151,золотеть,золотить,1
2152,пастуший,пастушеский,1
2153,седельный,отходный,0
2154,отличие,различие,1
2155,словарный,словесный,1
2156,комитент,комитет,1
2157,конфузный,конфузливый,1
2158,анархичный,производительность,0
2159,породнить,породить,1
2160,отпечатать,булавчатый,0
2161,рогастый,одышка,0
2162,варенье,варение,1
2163,коптить,вешалка,0
2164,юродливый,ломать,0
2165,стеклить,стеклеть,1
2166,угодный,угодливый,1
2167,невинный,безвинный,1
2168,костный,костяной,1
2169,холодильщик,венец,0
2170,обезглаветь,логический,0
2171,единообразие,расточительный,0
2172,клюв,меланхоличный,0
2173,испытательский,сапожничий,0
2174,надбавка,добавка,1
2175,двояшки,двойняшки,1
2176,зачинатель,зачинщик,1
2177,сравнимый,сравнительный,1
2178,вожделенный,вожделеющий,1
2179,чубастый,схоластичный,0
2180,самодурный,безголосый,0
2181,гнуткий,гнутый,1
2182,продуктивный,человеческий,0
2183,зерновой,зернистый,1
2184,огрызаться,отгрызаться,1
2185,дивизия,обязать,0
2186,гидрат,оборотливый,0
2187,ароматический,густить,0
2188,аспирант,отгрызаться,0
2189,анархический,фабрикат,0
2190,будничный,фён,0
2191,оболванить,оболванеть,1
2192,царственный,царский,1
2193,дивизион,дивизия,1
2194,дифференциальный,сыскать,0
2195,аккордовый,автобиографичный,0
2196,артельский,артельный,1
2197,поместиться,разместиться,1
2198,ненаглядный,живой,0
2199,обезденежеть,обезденежить,1
2200,дельный,деляческий,1
2201,надувательный,надувательский,1
2202,централизованный,поместиться,0
2203,стрелец,стрелок,1
2204,леденить,леденеть,1
2205,потоки,потёки,1
2206,столовский,тяготеть,0
2207,окаменить,окаменеть,1
2208,дипломант,дипломат,1
2209,кожный,экскаватор,0
2210,вбежать,взбежать,1
2211,злостно,зло,1
2212,отличать,различать,1
2213,производство,производительность,1
2214,веселеть,самодурный,0
2215,черкешенка,проблематичный,0
2216,мелодия,мелодика,1
2217,ледовый,сломанный,0
2218,горделивый,гордый,1
2219,ребячий,коллекторский,0
2220,ледяной,ледовый,1
2221,владеть,адресат,0
2222,оговорка,отговорка,1
2223,начертать,исторический,0
2224,факт,фактор,1
2225,отгрызаться,огрызаться,1
2226,динамичный,динамический,1
2227,апокрифичный,апокрифический,1
2228,могильник,архаичный,0
2229,анархический,комфортный,0
2230,коричный,коричневый,1
2231,квадрат,квадрант,1
2232,живучий,сдвоенный,0
2233,довольство,выучить,0
2234,спасательный,продуктовый,0
2235,Атлантида,диалект,0
2236,отдельский,отдельный,1
2237,понедельный,притягательный,0
2238,подача,неизмеримый,0
2239,выучить,изучить,1
2240,вспыльчивость,органический,0
2241,болезный,болезненный,1
2242,собирательный,Атлантика,0
2243,технологичный,технологический,1
2244,холопий,доверчивый,0
2245,производный,производственный,1
2246,эстетичный,эстетический,1
2247,всход,оцепенеть,0
2248,мучительский,мучительный,1
2249,праздный,охотливо,0
2250,артельный,артельский,1
2251,заводской,заводной,1
2252,проделка,порвать,0
2253,нынче,ныне,1
2254,аллегро,аллегри,1
2255,двигатель,скрытый,0
2256,простак,одышка,0
2257,веселить,оговорка,0
2258,проверка,поверка,1
2259,гуманизм,гуманность,1
2260,коллекторский,коллекторный,1
2261,безголосый,безголосный,1
2262,болезненный,бесчувственность,0
2263,веселить,веселеть,1
2264,законодательский,законодательный,1
2265,барственный,барский,1
2266,разборчивый,разборочный,1
2267,комфортабельный,комфортный,1
2268,энциклопедичный,автобиографичный,0
2269,ошеек,ошейник,1
2270,луковый,фееричный,0
2271,подживать,представление,0
2272,действие,действо,1
2273,полемический,полемичный,1
2274,драматичный,драматический,1
2275,классовый,классный,1
2276,враждебный,вражеский,1
2277,кондукторный,кондукторский,1
2278,штатский,штатный,1
2279,стряхнуть,отряхнуть,1
2280,унизительный,добровольный,0
2281,подголовник,подголовок,1
2282,оцепенить,оцепенеть,1
2283,мужицкий,избирательский,0
2284,обесплодить,обесплодеть,1
2285,эффектность,эффективность,1
2286,бесчувствие,венок,0
2287,неприметный,доверительный,0
2288,упоминание,напоминание,1
2289,наёмный,окаменить,0
2290,связываться,автобиографичный,0
2291,игральный,игорный,1
2292,одиночный,одинокий,1
2293,холопий,холопский,1
2294,взойти,естество,0
2295,пылкость,грозовой,0
2296,конный,конский,1
2297,трагический,трагичный,1
2298,бунтовщик,взрослить,0
2299,ответственный,незаметливый,0
2300,нетерпимый,нестерпимый,1
2301,понедельный,понедельничный,1
2302,завидливый,хлебопашеский,0
2303,англиканский,английский,1
2304,почтительный,почтенный,1
2305,кокотка,потребительный,0
2306,взрослеть,ребрастый,0
2307,обеднеть,поэтический,0
2308,малопонятливый,опасливый,0
2309,решительность,элитный,0
2310,подстричь,постричь,1
2311,пьянить,ныне,0
2312,диалектизм,опытный,0
2313,конфузный,вера,0
2314,крестный,наследство,0
2315,единичный,испытательный,0
2316,преставиться,представиться,1
2317,звуковой,звучный,1
2318,благотворный,мелодический,0
2319,шнурок,шнуровка,1
2320,конский,дидактический,0
2321,приобретательский,приобретательный,1
2322,учредительский,динамический,0
2323,глупеть,глупить,1
2324,ненаглядный,неоглядный,1
2325,стихотворческий,производство,0
2326,целый,антагонистичный,0
2327,посёлок,прожигательный,0
2328,проделка,подделка,1
2329,отборник,проблемный,0
2330,достигать,всход,0
2331,зловещий,эффективность,0
2332,ветровой,сладостно,0
2333,экономика,героический,0
2334,явственно,добычный,0
2335,одинокий,маститый,0
2336,пристойно,достойно,1
2337,сталактит,крокодилий,0
2338,несоизмеримый,поместиться,0
2339,ошейник,ошеек,1
2340,породить,злостный,0
2341,Ганнибал,подрядный,0
2342,демократия,экономный,0
2343,однообразие,разночинный,0
2344,старательский,старательный,1
2345,булавчатый,булавочный,1
2346,благотворный,благотворительный,1
2347,вздохнуть,двоякий,0
2348,основание,военный,0
2349,неорганичный,автономность,0
2350,добровольческий,добровольный,1
2351,знамение,волнующий,0
2352,подбородок,подбородник,1
2353,отговорка,оговорка,1
2354,иголочный,комитент,0
2355,проблематичный,проблемный,1
2356,флегматический,флегматичный,1
2357,дисгармония,гармония,1
2358,звучный,звуковой,1
2359,остеклить,остеклеть,1
2360,антрацитный,методический,0
2361,гарантийный,гарантированный,1
2362,пионерский,знамение,0
2363,вечерня,языковой,0
2364,безыскусственный,безыскусный,1
2365,малопонятный,дар,0
2366,фактический,интернет,0
2367,комический,понедельничный,0
2368,волосистый,волосатый,1
2369,горный,горний,1
2370,гуманистический,гуманный,1
2371,цветной,цветовой,1
2372,изобретательский,изобретательный,1
2373,цвета,потребительский,0
2374,пенсионер,ребячливый,0
2375,малопонятный,достойно,0
2376,вложение,фактичный,0
2377,добавить,прибавить,1
2378,безграничный,неограниченный,1
2379,осветить,непроглядный,0
2380,съёмочный,схоластический,0
2381,шумовой,шумный,1
2382,ординарный,мелодика,0
2383,проследовать,пергаменный,0
2384,схематичный,схематический,1
2385,овчарня,автобиографичный,0
2386,охотно,охотливо,1
2387,художнический,художественный,1
2388,отметка,отмета,1
2389,политичный,политический,1
2390,простудный,простудливый,1
2391,проповеднический,проповедничий,1
2392,непонятливо,непонятно,1
2393,систематический,системный,1
2394,зубовой,зубной,1
2395,высокий,высотный,1
2396,встать,стать,1
2397,чернить,чернеть,1
2398,скрытый,сдвинуть,0
2399,эфирный,эфемерный,1
2400,садовничий,садовнический,1
2401,рыболовецкий,окаменеть,0
2402,жалостный,жалостливый,1
2403,хлеборобный,деспотия,0
2404,взбежать,камчатный,0
2405,дельфиний,нетерпимо,0
2406,чудацкий,эффективный,0
2407,вакханальный,органический,0
2408,героический,докучно,0
2409,хозяйский,прожигательный,0
2410,разночинский,разночинный,1
2411,живой,зубной,0
2412,старинный,скарпель,0
2413,искусный,искусственный,1
2414,оцепенить,спускной,0
2415,дедовский,декоративный,0
2416,видение,конфузливый,0
2417,ледовый,ледяной,1
2418,совестливо,совестно,1
2419,динамизм,динамика,1
2420,шляпный,шляпочный,1
2421,беженец,беглец,1
2422,скарпель,скальпель,1
2423,покупательный,дерзить,0
2424,защитительный,барский,0
2425,архаичный,жестокий,0
2426,столярский,столярный,1
2427,стрелочный,стрелчатый,1
2428,осветитель,осветлитель,1
2429,романтический,романтичный,1
2430,шумный,ныне,0
2431,гарантированный,зимовник,0
2432,экономический,неограниченный,0
2433,циничный,антагонистический,0
2434,мороженый,морозный,1
2435,вожделеющий,вожделенный,1
2436,игорный,игральный,1
2437,графичный,графический,1
2438,централизованный,центральный,1
2439,величина,величие,1
2440,ограничение,дифференцированный,0
2441,художественный,зубастый,0
2442,одноручный,однорукий,1
2443,поэтический,поэтичный,1
2444,земляной,рост,0
2445,зеленеть,притягательный,0
2446,головешки,популистский,0
2447,изобретательский,остервенеть,0
2448,взрослеть,последовать,0
2449,гуманистический,кардинальный,0
2450,эфемерный,эфирный,1
2451,источник,исток,1
2452,могильщик,подбор,0
2453,гончарский,высветить,0
2454,благодарный,холодильщик,0
2455,желтить,желтеть,1
2456,кулачный,кулацкий,1
2457,школьный,наблюдательский,0
2458,подживать,ниточный,0
2459,изыскательский,грамматичный,0
2460,обезглавить,обезглаветь,1
2461,отчётный,отчётливый,1
2462,иноверческий,скарпель,0
2463,непонятливый,непонятный,1
2464,запасливый,тюлений,0
2465,доминантовый,доминантный,1
2466,доходчивый,болотный,0
2467,камчатный,Камчатский,1
2468,рабочий,двоичный,0
2469,переродниться,переродиться,1
2470,зачинатель,великаний,0
2471,сыто,сытно,1
2472,токсический,токсичный,1
2473,элитный,элитарный,1
2474,метод,методика,1
2475,юмористика,юмористка,1
2476,сеточный,анекдотический,0
2477,обогреть,теоретичный,0
2478,школьнический,коптеть,0
2479,синить,синеть,1
2480,конфузный,воинственный,0
2481,отходчивый,отходный,1
2482,обезземелить,обезземелеть,1
2483,остепенеть,остепенить,1
2484,пастель,варенный,0
2485,комический,комичный,1
2486,орлиный,орлёный,1
2487,строительский,строительный,1
2488,разный,различный,1
2489,громкий,громовой,1
2490,оболванеть,остервенеть,0
2491,узорный,узорчатый,1
2492,конфузливый,деспотичный,0
2493,антрацитный,антрацитовый,1
2494,анархический,анархичный,1
2495,простак,простец,1
2496,поэтичный,демократичный,0
2497,единообразие,горючий,0
2498,дидактичный,дидактический,1
2499,фактический,тяжко,0
2500,искусственный,искусный,1
2501,холодеть,холодить,1
2502,сладко,сладостно,1
2503,активировать,псарный,0
2504,борзый,борзой,1
2505,шуточный,догматичный,0
2506,спасительный,остервенить,0
2507,ювелирский,ювелирный,1
2508,преставиться,основание,0
2509,взрослить,взрослеть,1
2510,остервенеть,популистский,0
2511,примотать,мучительный,0
2512,наследственный,наследный,1
2513,обстоятельственный,спусковой,0
2514,пионерский,пионерный,1
2515,наблюдательский,вакхальный,0
2516,клюв,клёв,1
2517,поручительский,нитчатый,0
2518,парламентёрский,парламентский,1
2519,неограниченный,антагонистичный,0
2520,бездельница,политический,0
2521,просительский,просительный,1
2522,технологический,технологичный,1
2523,снискать,активизировать,0
2524,взбежать,вбежать,1
2525,тягостно,адресат,0
2526,симптоматический,демократичность,0
2527,единоверческий,будний,0
2528,отходчивый,потребительный,0
2529,нарастить,вырастить,1
2530,дивизия,дивизион,1
2531,инвариант,стрелочный,0
2532,здравица,здравница,1
2533,сталагмит,сталактит,1
2534,огрызаться,тематика,0
2535,одинокий,одиночный,1
2536,логический,логичный,1
2537,неприглядный,непроглядный,1
2538,цвета,холопский,0
2539,отборочный,отборный,1
2540,обличительский,обличительный,1
2541,обеднить,обеднеть,1
2542,лесистый,лесной,1
2543,нынче,охладить,0
2544,концепция,концепт,1
2545,клёв,клюв,1
2546,отходный,отходчивый,1
2547,швейцарец,обличительский,0
2548,наёмный,наёмничий,1
2549,соседний,соседский,1
2550,овчарка,ответный,0
2551,расчётный,старательский,0
2552,исходящий,исходный,1
2553,бездельница,сдвоенный,0
2554,сдержать,выдержать,1
2555,симпатический,симпатичный,1
2556,церковнический,церковничий,1
2557,гоночный,гончий,1
2558,подхалимный,подхалимский,1
2559,мобилизировать,дедушкин,0
2560,затруднительный,интеллигентский,0
2561,анекдотичный,анекдотический,1
2562,молодеть,акселерат,0
2563,методический,популистский,0
2564,воинский,клеёночный,0
2565,шнуровка,шнурок,1
2566,идеалистичный,выжидающий,0
2567,оглупеть,ловкий,0
2568,напоминание,упоминание,1
2569,усатый,усастый,1
2570,восход,всход,1
2571,опытнический,опытный,1
2572,депрессия,репрессия,1
2573,слоновый,сиеста,0
2574,бесчувственность,бесчувствие,1
2575,досадно,оппортунистичный,0
2576,проблематичный,бабский,0
2577,критичный,двоякий,0
2578,светлить,светить,1
2579,оборотливый,оборотный,1
2580,натуралистический,животный,0
2581,заживлять,гарантия,0
2582,угодливо,угодно,1
2583,добротный,английский,0
2584,однокоренной,однокорневой,1
2585,собирательный,публицистический,0
2586,чувственный,хвостистый,0
2587,непроницательный,сатиричный,0
2588,провиниться,ошеек,0
2589,содержать,держать,1
2590,сводный,сводчатый,1
2591,прервать,порвать,1
2592,концепт,игорный,0
2593,вступить,поступить,1
2594,игольчатый,однокоренной,0
2595,апокрифический,тяжко,0
2596,накрапливать,дуреть,0
2597,чувствительный,чувственный,1
2598,исполнительный,исполнительский,1
2599,осиротить,осиротеть,1
2600,произношение,добровольческий,0
2601,коптеть,рождать,0
2602,черкеска,черкешенка,1
2603,школьный,плавни,0
2604,критический,критичный,1
2605,расточительский,охотливо,0
2606,неизмеримый,несоизмеримый,1
2607,певческий,певчий,1
2608,сладостно,сладко,1
2609,словесный,словарный,1
2610,хлебопашеский,сеточный,0
2611,разодеть,простудный,0
2612,подвижный,подвижнический,1
2613,братский,ловчий,0
2614,гневный,гневливый,1
2615,автоматический,малоудачный,0
2616,артистический,артистичный,1
2617,простецкий,взыскательный,0
2618,лирик,лирник,1
2619,удвоенный,вечный,0
2620,тупить,отчётный,0
2621,ломить,поэтический,0
2622,сопротивление,сопротивляемость,1
2623,циклический,цикличный,1
2624,патриотический,патриотичный,1
2625,гигиеничный,гигиенический,1
2626,завидный,вечерня,0
2627,абонент,абонемент,1
2628,обезрыбить,обезрыбеть,1
2629,столовый,столовский,1
2630,бурав,бур,1
2631,инновация,новация,1
2632,вздох,сценический,0
2633,неудачливый,неудачный,1
2634,обрывочный,собственнический,0
2635,гашёный,дипломатичный,0
2636,шумовой,эффектный,0
2637,братский,братний,1
2638,критичный,критический,1
2639,глубокий,юмористика,0
2640,рост,гостиничный,0
2641,лобный,лобовой,1
2642,деловой,шляпный,0
2643,блуждать,венерологический,0
2644,гласность,разный,0
2645,поверка,преобразовательный,0
2646,исполнительский,исполнительный,1
2647,изначально,вначале,1
2648,опасливый,обезлюдить,0
2649,слоновый,автобиографический,0
2650,гнездовье,неприметливый,0
2651,вспрыгнуть,всякий,0
2652,чародейский,чародейный,1
2653,фазаний,фазановый,1
2654,вакансия,вакация,1
2655,избирательный,токсичный,0
2656,вышний,высший,1
2657,технический,техничный,1
2658,проповеднический,овчарня,0
2659,остепенить,остепенеть,1
2660,вольный,произвольный,1
2661,огласка,гласность,1
2662,ребячий,зубья,0
2663,здравица,фланельный,0
2664,подбородок,лакированный,0
2665,типичный,глинистый,0
2666,гнилостный,гнилой,1
2667,аккордовый,аккордный,1
2668,оцепенить,неврастеничный,0
2669,Финско-,Финно-,1
2670,зрительный,зрительский,1
2671,понимание,взаимопонимание,1
2672,кондукторный,вечерня,0
2673,опасно,неорганичный,0
2674,сатирический,сатиричный,1
2675,чародейный,чародейский,1
2676,симптоматический,взрослеть,0
2677,молодеть,молодить,1
2678,грозный,грозовой,1
2679,зубной,зубовой,1
2680,проблематичный,живучий,0
2681,неорганический,произнесение,0
2682,дефективный,дефектный,1
2683,весёлый,варение,0
2684,центральный,централизованный,1
2685,складной,складской,1
2686,художнический,чудный,0
2687,приметать,примотать,1
2688,отклик,оклик,1
2689,разместиться,осудить,0
2690,заводной,зрительный,0
2691,этичный,пансионер,0
2692,тесёмочный,тесёмчатый,1
2693,кабинетный,кабинетский,1
2694,беззаконие,гордыня,0
2695,представить,сборочный,0
2696,жалостливый,изыскательский,0
2697,штурмовик,штурмовщик,1
2698,луковичный,луковый,1
2699,цветовой,цветной,1
2700,пастушок,пастушонок,1
2701,динамичный,газовик,0
2702,сытый,сытный,1
2703,раздражительность,гнилой,0
2704,юмореска,юмористка,1
2705,волнующий,пенсионер,0
2706,особенный,особый,1
2707,оклик,отклик,1
2708,подача,холодильник,0
2709,малопонятный,проблематичный,0
2710,яблоневый,яблочный,1
2711,защитительный,защитный,1
2712,ответный,игорный,0
2713,светлить,белеть,0
2714,шелковистый,шелковый,1
2715,простец,простак,1
2716,малоудачный,малоудачливый,1
2717,благотворительный,собирательский,0
2718,тюленевый,тюлений,1
2719,болотный,трубчатый,0
2720,иноверный,коричневый,0
2721,деспотизм,деспотия,1
2722,воскрешать,жилищный,0
2723,человечий,почтительный,0
2724,акционерский,акционерный,1
2725,акселерат,акселератор,1
2726,конфузливо,конфузно,1
2727,оппортунистичный,оппортунистический,1
2728,швейцарец,швейцар,1
2729,посёлок,строительский,0
2730,поэтический,языковый,0
2731,поглотить,проглотить,1
2732,гармоничный,гармонический,1
2733,ныне,нынче,1
2734,динамизм,явственный,0
2735,опасливо,опасно,1
2736,непроницаемый,комитент,0
2737,ябедливый,ябедный,1
2738,гражданский,гражданственный,1
2739,вешала,надувательный,0
2740,перепончатый,луковичный,0
2741,собирательский,собирательный,1
2742,умственный,умный,1
2743,дрогнуть,вздеть,0
2744,непроглядный,неприглядный,1
2745,ящур,ящер,1
2746,акуловый,комфортабельный,0
2747,взвалить,ввалить,1
2748,тесёмчатый,тесёмочный,1
2749,эстетский,эстетный,1
2750,перегородчатый,кокетка,0
2751,фантастический,демобилизировать,0
2752,всход,просительный,0
2753,авантюрин,авантюрист,1
2754,демократичность,будничный,0
2755,наследие,фантастичный,0
2756,докучно,докучливо,1
2757,акселератор,автоматический,0
2758,дерзать,аллегро,0
2759,гончий,гоночный,1
2760,дерзить,дерзать,1
2761,цвета,астматический,0
2762,демонстрационный,вбить,0
2763,ванная,ванна,1
2764,отклик,рыбный,0
2765,автономия,сыскать,0
2766,мелодический,венок,0
2767,обвязать,автоматический,0
2768,горючий,горячий,1
2769,достояние,возмутительный,0
2770,заботливый,заботный,1
2771,энциклопедичный,энциклопедический,1
2772,цепенить,двояшки,0
2773,наёмный,органический,0
2774,ловкий,ловчий,1
2775,аспират,аспирант,1
2776,двуручный,двурушный,1
2777,домоуправление,домоправление,1
2778,фактический,фактичный,1
2779,удальской,удалой,1
2780,неприметный,неприметливый,1
2781,вражеский,враждебный,1
2782,заполнить,ловчий,0
2783,затруднительный,встряхнуть,0
2784,непонятливо,раковый,0
2785,симптоматичный,симптоматический,1
2786,изыскательный,изыскательский,1
2787,отбойщик,отбойник,1
2788,зачинщик,расточительный,0
2789,обезрыбить,будничный,0
2790,строительный,дрогнуть,0
2791,керосинный,керосиновый,1
2792,фантастический,черви,0
2793,естественность,естество,1
2794,исполнительный,рыбак,0
2795,школьнический,школьный,1
2796,наличие,наличность,1
2797,инородный,инородческий,1
2798,действо,лобовой,0
2799,сметный,седельный,0
2800,антрацитовый,подвижнический,0
2801,отличие,трагичный,0
2802,мужичий,мужицкий,1
2803,героика,героизм,1
2804,проглотить,поглотить,1
2805,крестный,морозный,0
2806,рыбный,гнездо,0
2807,регенерация,идеалистистический,0
2808,оделить,парламентский,0
2809,акселерат,гагаровый,0
2810,четырёхрукий,четырёхручный,1
2811,мелодический,дно,0
2812,Камчатский,камчатный,1
2813,опытный,опытнический,1
2814,изношенность,изнашиваемость,1
2815,виновный,виноватый,1
2816,жёсткий,жестокий,1
2817,вдеть,сметный,0
2818,варение,варенье,1
2819,пастушок,охладеть,0
2820,мельничий,абонент,0
2821,рогастый,звучный,0
2822,премьерский,двигатель,0
2823,столярский,газовщик,0
2824,юмористический,достоинство,0
2825,доверительность,доверие,1
2826,ввалить,взвалить,1
2827,опасно,неизмеримый,0
2828,безголосный,безголосый,1
2829,школьный,школьнический,1
2830,расточительный,слоновий,0
2831,зубастый,зубатый,1
2832,лесистый,ниточный,0
2833,произвольный,динамичный,0
2834,обезглаветь,раскольничий,0
2835,абонент,крючкотворский,0
2836,обзолотить,швейцар,0
2837,тряхнуть,монистический,0
2838,феерический,ближний,0
2839,редеть,редить,1
2840,экзерсисы,экзерциции,1
2841,непроницательный,непроницаемый,1
2842,вначале,завидливый,0
2843,разливочный,инвариант,0
2844,идеалистистический,ответный,0
2845,стяжательский,стяжательный,1
2846,зернистый,зерновой,1
2847,инженерский,бунтарь,0
2848,завидный,завидливый,1
2849,мечтательный,мечтательский,1
2850,пластиночный,пластинчатый,1
2851,вороновый,фантазирование,0
2852,грамматический,булавчатый,0
2853,измышление,вымысел,1
2854,непроницаемый,непроницательный,1
2855,избирательный,избирательский,1
2856,воинствующий,съёмный,0
2857,духовой,духовный,1
2858,стяжательский,великанский,0
2859,акуловый,акулий,1
2860,обжорливый,длительный,0
2861,поместиться,купальник,0
2862,будничный,швейцар,0
2863,склочный,склочнический,1
2864,соляровый,солярный,1
2865,чиновницкий,чиновничий,1
2866,сравнимый,духовность,0
2867,натуралистический,натуралистичный,1
2868,тяжкий,тягостный,1
2869,оживать,оживлять,1
2870,вбежать,вздеть,0
2871,выплатить,заплатить,1
2872,законодательный,докучливый,0
2873,действие,возмущённый,0
2874,сытный,сытый,1
2875,удачливо,удачно,1
2876,водяной,земной,0
2877,тяготеть,тяготить,1
2878,искусно,искусственно,1
2879,поспешный,удачливо,0
2880,высокий,столовый,0
2881,приветственный,представиться,0
2882,непроглядный,склочнический,0
2883,дельфиний,бедственный,0
2884,проблематичный,безумие,0
2885,наедине,разборчивый,0
2886,вешалка,духовой,0
2887,гусачий,гусячий,1
2888,поместить,разместить,1
2889,даровой,завидный,0
